customer_id,meter_id,name,mobile_number,address,city,pincode,connection_type,tariff_plan,connection_date,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
561,MTR0000561,Customer 561,6452463440,Address 561,Ahmedabad,412975,Industrial,LT-1,2025-01-06,2928,2025-08-22 15:57:16.548865,19.365,221.46,34.05,0.93,1.335,50.144,Single,OK
562,MTR0000562,Customer 562,6361508118,Address 562,Bhavnagar,423771,Commercial,LT-1,2020-08-12,265,2025-09-19 23:51:53.326516,35.694,241.53,37.64,0.801,5.17,49.638,Three,OK
562,MTR0000562,Customer 562,6361508118,Address 562,Bhavnagar,423771,Commercial,LT-1,2020-08-12,2600,2025-09-26 03:03:26.459737,43.839,213.77,25.8,0.779,0.764,50.469,Three,OK
564,MTR0000564,Customer 564,6809067625,Address 564,Rajkot,426397,Domestic,LT-1,2020-12-31,170,2025-04-12 03:43:32.973763,43.923,247.36,21.01,0.828,0.86,49.53,Three,OK
564,MTR0000564,Customer 564,6809067625,Address 564,Rajkot,426397,Domestic,LT-1,2020-12-31,2838,2025-08-17 23:38:05.938903,24.31,229.78,28.65,0.776,4.606,50.489,Single,OK
565,MTR0000565,Customer 565,6224267371,Address 565,Ahmedabad,433518,Commercial,LT-3,2021-01-19,2291,2025-08-02 03:10:13.268057,20.714,241.36,29.72,0.907,5.895,49.667,Three,OK
565,MTR0000565,Customer 565,6224267371,Address 565,Ahmedabad,433518,Commercial,LT-3,2021-01-19,2669,2025-01-09 22:32:30.963918,10.866,240.25,22.84,0.987,4.999,50.444,Three,OK
566,MTR0000566,Customer 566,6160480094,Address 566,Rajkot,397188,Domestic,LT-1,2025-08-01,1109,2025-05-03 08:46:36.150784,10.367,228.73,20.01,0.859,0.382,49.957,Single,OK
566,MTR0000566,Customer 566,6160480094,Address 566,Rajkot,397188,Domestic,LT-1,2025-08-01,1447,2025-01-27 08:31:20.722781,45.439,235.64,21.65,0.997,2.485,50.446,Single,OK
568,MTR0000568,Customer 568,6617275754,Address 568,Vadodara,437189,Domestic,LT-3,2024-11-06,2287,2025-03-10 13:34:38.838941,22.25,242.6,25.13,0.825,3.511,49.818,Single,OK
569,MTR0000569,Customer 569,6027225189,Address 569,Vadodara,396396,Domestic,HT-1,2020-08-04,1316,2025-05-30 20:12:36.714000,38.502,244.0,36.42,0.935,7.633,49.938,Single,OK
569,MTR0000569,Customer 569,6027225189,Address 569,Vadodara,396396,Domestic,HT-1,2020-08-04,2318,2025-09-27 19:42:24.937075,25.821,240.32,22.23,0.882,8.427,49.618,Three,OK
569,MTR0000569,Customer 569,6027225189,Address 569,Vadodara,396396,Domestic,HT-1,2020-08-04,2619,2025-03-06 05:35:17.252583,29.221,213.54,36.98,0.799,2.248,50.05,Single,OK
570,MTR0000570,Customer 570,6028423628,Address 570,Bhavnagar,409925,Domestic,LT-2,2022-10-06,173,2025-11-18 14:19:14.383506,29.54,237.65,22.37,0.921,9.773,49.528,Three,OK
570,MTR0000570,Customer 570,6028423628,Address 570,Bhavnagar,409925,Domestic,LT-2,2022-10-06,1689,2025-02-24 11:31:35.477166,4.118,217.01,32.52,0.803,3.603,49.997,Single,OK
570,MTR0000570,Customer 570,6028423628,Address 570,Bhavnagar,409925,Domestic,LT-2,2022-10-06,2230,2024-11-25 14:51:21.538854,15.697,243.99,36.47,0.823,2.402,50.464,Single,OK
570,MTR0000570,Customer 570,6028423628,Address 570,Bhavnagar,409925,Domestic,LT-2,2022-10-06,2514,2025-05-23 04:23:30.292731,40.934,246.02,33.39,0.778,0.769,49.685,Three,OK
572,MTR0000572,Customer 572,6173743283,Address 572,Bhavnagar,408997,Industrial,LT-1,2021-12-13,1500,2025-03-29 13:56:29.658472,4.966,249.7,38.01,0.866,4.801,50.334,Three,OK
573,MTR0000573,Customer 573,6286698227,Address 573,Rajkot,420512,Commercial,LT-2,2022-07-13,4,2025-02-28 12:15:33.998298,3.909,229.91,25.8,0.87,4.612,49.508,Three,OK
573,MTR0000573,Customer 573,6286698227,Address 573,Rajkot,420512,Commercial,LT-2,2022-07-13,1993,2025-02-05 16:05:19.470852,43.724,246.62,24.67,0.822,0.332,49.85,Three,OK
573,MTR0000573,Customer 573,6286698227,Address 573,Rajkot,420512,Commercial,LT-2,2022-07-13,2102,2025-05-17 05:27:09.459746,30.35,242.58,34.96,0.993,9.008,50.063,Three,OK
573,MTR0000573,Customer 573,6286698227,Address 573,Rajkot,420512,Commercial,LT-2,2022-07-13,2563,2025-04-29 06:14:12.267390,47.048,232.02,32.8,0.878,6.406,50.288,Three,OK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,528,2025-02-08 10:47:22.029672,38.776,216.49,30.29,0.989,0.916,50.148,Single,OK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,534,2025-10-09 12:26:30.110380,20.777,237.46,33.27,0.928,0.467,50.25,Single,OK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,1774,2025-06-27 08:32:28.973673,5.899,246.4,25.5,0.76,9.556,49.898,Single,OK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,1994,2025-05-16 11:13:06.671321,41.942,225.75,33.07,0.928,6.105,50.078,Single,OK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,2188,2025-07-27 19:53:33.510873,14.152,236.02,33.94,0.841,4.035,49.505,Three,OK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,2233,2025-07-27 01:34:34.448711,26.47,226.96,34.49,0.882,0.256,49.921,Three,OK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,2329,2025-06-13 00:37:51.663218,32.235,230.87,39.09,0.892,2.512,50.098,Single,CHECK
574,MTR0000574,Customer 574,6035763739,Address 574,Surat,387191,Industrial,LT-1,2025-09-30,2625,2025-07-25 20:04:07.643657,37.107,227.3,27.53,0.96,5.905,49.655,Single,OK
575,MTR0000575,Customer 575,6161400147,Address 575,Ahmedabad,413930,Industrial,HT-1,2023-02-17,809,2025-02-03 02:56:35.513389,49.745,233.02,32.07,0.877,2.352,49.69,Three,CHECK
575,MTR0000575,Customer 575,6161400147,Address 575,Ahmedabad,413930,Industrial,HT-1,2023-02-17,2608,2025-10-17 03:39:59.948738,44.733,241.96,21.42,0.921,1.777,49.543,Single,OK
575,MTR0000575,Customer 575,6161400147,Address 575,Ahmedabad,413930,Industrial,HT-1,2023-02-17,3000,2025-03-31 11:44:40.266427,46.128,216.24,21.91,0.934,0.698,50.029,Three,OK
576,MTR0000576,Customer 576,6973844759,Address 576,Vadodara,400283,Commercial,LT-3,2023-05-15,952,2025-04-18 09:43:13.829737,5.761,235.37,39.06,0.841,9.673,50.232,Single,OK
576,MTR0000576,Customer 576,6973844759,Address 576,Vadodara,400283,Commercial,LT-3,2023-05-15,1166,2024-11-21 14:16:43.236322,22.886,241.77,25.28,0.764,7.311,50.009,Three,OK
577,MTR0000577,Customer 577,6384740930,Address 577,Rajkot,393830,Industrial,LT-1,2023-08-30,250,2024-11-30 04:09:51.702274,37.643,245.96,36.96,0.779,6.07,49.843,Three,OK
577,MTR0000577,Customer 577,6384740930,Address 577,Rajkot,393830,Industrial,LT-1,2023-08-30,1941,2025-03-05 09:20:49.524710,11.406,221.28,36.84,0.772,7.015,49.893,Single,OK
578,MTR0000578,Customer 578,6184194668,Address 578,Vadodara,404618,Industrial,LT-3,2021-02-17,527,2025-07-26 19:41:37.371989,33.202,219.99,38.72,0.89,8.487,49.548,Three,OK
578,MTR0000578,Customer 578,6184194668,Address 578,Vadodara,404618,Industrial,LT-3,2021-02-17,2800,2025-08-27 20:48:52.920490,13.484,224.47,30.7,0.854,4.93,50.223,Three,OK
579,MTR0000579,Customer 579,6036960083,Address 579,Rajkot,397122,Industrial,LT-1,2020-12-14,916,2025-04-03 12:03:27.297361,35.313,226.61,33.22,0.805,0.449,50.43,Single,OK
579,MTR0000579,Customer 579,6036960083,Address 579,Rajkot,397122,Industrial,LT-1,2020-12-14,1720,2024-11-27 11:24:06.635446,27.828,241.83,26.82,0.823,3.819,50.496,Three,OK
579,MTR0000579,Customer 579,6036960083,Address 579,Rajkot,397122,Industrial,LT-1,2020-12-14,1963,2025-05-21 06:35:27.416684,6.861,217.0,26.47,0.886,5.732,50.339,Three,OK
579,MTR0000579,Customer 579,6036960083,Address 579,Rajkot,397122,Industrial,LT-1,2020-12-14,2667,2025-11-14 06:46:18.051310,39.226,232.09,39.79,0.977,3.547,50.226,Single,OK
580,MTR0000580,Customer 580,6929046901,Address 580,Rajkot,391421,Commercial,LT-3,2023-04-08,289,2025-06-27 03:26:29.890460,25.869,224.06,29.76,0.964,3.991,49.929,Single,OK
580,MTR0000580,Customer 580,6929046901,Address 580,Rajkot,391421,Commercial,LT-3,2023-04-08,1367,2025-07-26 17:19:49.922247,7.722,217.06,27.56,0.894,3.615,50.137,Single,OK
580,MTR0000580,Customer 580,6929046901,Address 580,Rajkot,391421,Commercial,LT-3,2023-04-08,1741,2025-07-11 06:19:29.100785,32.288,235.57,33.76,0.788,7.414,50.175,Single,OK
580,MTR0000580,Customer 580,6929046901,Address 580,Rajkot,391421,Commercial,LT-3,2023-04-08,2507,2024-12-17 07:07:33.583359,6.112,212.63,28.98,0.905,1.514,49.808,Single,OK
581,MTR0000581,Customer 581,6795931479,Address 581,Rajkot,407623,Industrial,LT-3,2021-10-30,729,2025-06-09 18:38:05.787303,22.197,240.7,39.83,0.804,9.957,50.109,Single,OK
581,MTR0000581,Customer 581,6795931479,Address 581,Rajkot,407623,Industrial,LT-3,2021-10-30,2232,2025-07-01 02:06:38.576383,43.198,230.88,24.12,0.864,8.461,50.409,Single,OK
581,MTR0000581,Customer 581,6795931479,Address 581,Rajkot,407623,Industrial,LT-3,2021-10-30,2346,2025-03-16 18:11:17.331580,26.561,217.25,32.96,0.897,3.528,49.553,Three,OK
581,MTR0000581,Customer 581,6795931479,Address 581,Rajkot,407623,Industrial,LT-3,2021-10-30,2622,2025-02-27 00:17:51.444572,32.833,221.22,23.83,0.853,2.62,50.339,Single,OK
581,MTR0000581,Customer 581,6795931479,Address 581,Rajkot,407623,Industrial,LT-3,2021-10-30,2914,2025-04-16 13:32:09.237174,43.779,233.42,28.48,0.835,2.157,49.569,Single,OK
582,MTR0000582,Customer 582,6004815725,Address 582,Vadodara,432630,Industrial,LT-2,2025-03-07,478,2025-06-04 14:30:37.600530,29.89,240.46,34.49,0.995,9.464,49.737,Single,OK
582,MTR0000582,Customer 582,6004815725,Address 582,Vadodara,432630,Industrial,LT-2,2025-03-07,1602,2025-11-05 09:32:39.020134,41.95,219.75,28.16,0.779,6.073,49.968,Single,OK
582,MTR0000582,Customer 582,6004815725,Address 582,Vadodara,432630,Industrial,LT-2,2025-03-07,2307,2025-05-05 10:00:40.631616,35.285,239.42,39.01,0.922,1.531,49.879,Single,OK
582,MTR0000582,Customer 582,6004815725,Address 582,Vadodara,432630,Industrial,LT-2,2025-03-07,2511,2025-11-05 05:02:18.362110,15.06,248.64,28.22,0.802,8.032,50.017,Three,OK
583,MTR0000583,Customer 583,6212476375,Address 583,Ahmedabad,433743,Commercial,LT-1,2024-07-08,879,2025-11-14 16:31:05.416066,43.402,225.44,23.13,0.76,5.011,49.979,Three,OK
583,MTR0000583,Customer 583,6212476375,Address 583,Ahmedabad,433743,Commercial,LT-1,2024-07-08,953,2025-06-27 22:24:55.902167,4.855,229.87,39.37,0.819,2.166,49.994,Single,OK
583,MTR0000583,Customer 583,6212476375,Address 583,Ahmedabad,433743,Commercial,LT-1,2024-07-08,1713,2025-01-29 04:51:38.676989,31.031,214.87,35.38,0.911,7.061,50.184,Single,OK
584,MTR0000584,Customer 584,6038864668,Address 584,Bhavnagar,436165,Domestic,LT-2,2021-10-06,89,2025-02-26 07:56:45.942343,5.47,226.2,25.81,0.809,0.508,50.038,Single,OK
584,MTR0000584,Customer 584,6038864668,Address 584,Bhavnagar,436165,Domestic,LT-2,2021-10-06,2570,2024-12-06 00:55:10.447138,28.66,219.79,26.39,0.923,4.968,50.495,Single,OK
585,MTR0000585,Customer 585,6507500611,Address 585,Ahmedabad,390196,Industrial,LT-1,2020-10-14,269,2025-02-06 12:35:23.258520,47.583,248.2,22.14,0.891,7.782,49.949,Single,OK
585,MTR0000585,Customer 585,6507500611,Address 585,Ahmedabad,390196,Industrial,LT-1,2020-10-14,813,2025-07-10 14:18:07.387865,31.525,246.61,29.4,0.836,2.062,49.81,Three,OK
585,MTR0000585,Customer 585,6507500611,Address 585,Ahmedabad,390196,Industrial,LT-1,2020-10-14,1176,2025-10-07 09:43:28.891688,2.278,217.72,31.6,0.985,8.334,50.09,Three,OK
586,MTR0000586,Customer 586,6472423637,Address 586,Bhavnagar,388636,Industrial,LT-2,2022-07-21,31,2025-09-15 13:14:38.842232,33.437,212.22,27.33,0.774,5.948,49.836,Single,OK
586,MTR0000586,Customer 586,6472423637,Address 586,Bhavnagar,388636,Industrial,LT-2,2022-07-21,1851,2025-09-12 06:23:29.669967,6.189,225.17,24.98,0.872,6.737,49.965,Single,OK
587,MTR0000587,Customer 587,6013902120,Address 587,Surat,415066,Industrial,HT-1,2024-08-10,368,2025-05-01 06:32:09.650718,47.283,226.34,31.1,0.889,7.078,49.703,Single,OK
587,MTR0000587,Customer 587,6013902120,Address 587,Surat,415066,Industrial,HT-1,2024-08-10,1578,2025-06-04 03:27:53.581521,41.926,211.59,31.3,0.791,2.96,49.61,Single,OK
587,MTR0000587,Customer 587,6013902120,Address 587,Surat,415066,Industrial,HT-1,2024-08-10,1579,2025-08-06 13:10:28.225476,40.828,224.9,36.2,0.821,0.802,50.447,Single,OK
587,MTR0000587,Customer 587,6013902120,Address 587,Surat,415066,Industrial,HT-1,2024-08-10,2063,2025-03-12 11:55:15.997987,9.696,248.34,33.63,0.89,6.129,50.279,Single,CHECK
587,MTR0000587,Customer 587,6013902120,Address 587,Surat,415066,Industrial,HT-1,2024-08-10,2140,2025-09-08 10:27:31.126170,35.267,242.48,31.36,0.792,9.998,49.647,Three,OK
588,MTR0000588,Customer 588,6970430274,Address 588,Rajkot,382940,Domestic,LT-1,2024-08-17,1245,2024-12-25 08:56:04.026939,29.842,211.64,35.13,0.776,4.631,50.445,Three,OK
588,MTR0000588,Customer 588,6970430274,Address 588,Rajkot,382940,Domestic,LT-1,2024-08-17,1633,2025-09-28 07:10:43.457883,30.687,216.14,27.03,0.898,2.831,50.219,Single,OK
589,MTR0000589,Customer 589,6098804947,Address 589,Bhavnagar,381587,Industrial,HT-1,2021-05-11,215,2025-02-01 21:30:26.874531,15.646,230.06,36.03,0.929,5.155,50.22,Three,CHECK
589,MTR0000589,Customer 589,6098804947,Address 589,Bhavnagar,381587,Industrial,HT-1,2021-05-11,1057,2025-06-08 15:17:35.930403,28.752,220.44,36.43,0.909,0.283,49.575,Single,OK
589,MTR0000589,Customer 589,6098804947,Address 589,Bhavnagar,381587,Industrial,HT-1,2021-05-11,2757,2025-09-07 15:29:29.702952,19.722,220.51,21.14,0.767,5.867,50.086,Three,OK
590,MTR0000590,Customer 590,6110588410,Address 590,Ahmedabad,403856,Industrial,HT-1,2021-08-16,794,2025-07-09 21:35:20.043880,41.744,233.06,39.72,0.831,8.607,50.421,Three,OK
591,MTR0000591,Customer 591,6877189047,Address 591,Rajkot,424687,Commercial,LT-3,2025-07-15,477,2025-09-06 03:48:30.905215,20.878,241.17,29.67,0.855,4.041,49.687,Three,OK
591,MTR0000591,Customer 591,6877189047,Address 591,Rajkot,424687,Commercial,LT-3,2025-07-15,1486,2025-02-17 18:03:16.061890,9.501,210.75,36.8,0.955,6.283,49.644,Single,OK
591,MTR0000591,Customer 591,6877189047,Address 591,Rajkot,424687,Commercial,LT-3,2025-07-15,1658,2024-11-29 07:51:03.648626,2.45,230.26,32.33,0.948,6.22,50.338,Single,OK
591,MTR0000591,Customer 591,6877189047,Address 591,Rajkot,424687,Commercial,LT-3,2025-07-15,2672,2025-06-28 13:11:19.758611,33.112,235.08,28.45,0.796,4.892,49.564,Single,OK
592,MTR0000592,Customer 592,6684463377,Address 592,Rajkot,438217,Commercial,LT-3,2022-02-08,135,2025-10-09 05:48:57.015522,47.151,245.58,35.97,0.872,2.743,50.479,Three,OK
593,MTR0000593,Customer 593,6307188671,Address 593,Surat,403415,Commercial,LT-1,2021-03-01,1201,2025-07-15 03:48:41.010017,1.111,234.03,25.75,0.91,4.671,50.324,Three,CHECK
594,MTR0000594,Customer 594,6805069012,Address 594,Vadodara,399118,Domestic,LT-3,2022-08-20,876,2025-03-15 10:00:32.368841,47.978,228.28,37.13,0.901,9.329,49.694,Three,OK
595,MTR0000595,Customer 595,6719290490,Address 595,Surat,399093,Commercial,LT-1,2024-02-11,136,2025-07-15 01:14:09.144368,33.681,237.49,25.58,0.961,2.938,49.714,Three,OK
596,MTR0000596,Customer 596,6549324735,Address 596,Bhavnagar,432952,Commercial,LT-2,2023-08-09,2349,2025-09-26 15:13:20.281615,24.941,224.58,23.98,0.804,7.926,49.823,Three,OK
597,MTR0000597,Customer 597,6360278954,Address 597,Rajkot,385400,Industrial,LT-1,2024-05-04,628,2025-03-21 20:37:15.111388,44.102,218.16,23.72,0.871,8.873,50.133,Three,OK
597,MTR0000597,Customer 597,6360278954,Address 597,Rajkot,385400,Industrial,LT-1,2024-05-04,2204,2025-06-23 05:08:56.879737,48.609,228.99,22.31,0.866,5.227,50.289,Three,OK
598,MTR0000598,Customer 598,6301337358,Address 598,Rajkot,432642,Commercial,LT-2,2024-05-13,2758,2025-04-25 15:43:50.728193,30.805,216.25,32.25,0.974,1.904,49.987,Single,OK
600,MTR0000600,Customer 600,6930800313,Address 600,Ahmedabad,419109,Domestic,LT-3,2021-03-17,677,2025-09-30 15:34:28.731253,19.883,219.41,25.16,0.957,2.48,50.363,Three,OK
601,MTR0000601,Customer 601,6369206021,Address 601,Bhavnagar,386020,Commercial,LT-3,2021-06-08,2687,2025-09-17 09:08:42.162171,26.71,227.25,32.51,0.969,9.552,49.825,Three,OK
602,MTR0000602,Customer 602,6383793294,Address 602,Ahmedabad,418682,Commercial,HT-1,2022-11-18,2761,2025-01-09 11:43:51.898892,43.172,235.45,35.97,0.854,5.826,50.07,Three,OK
604,MTR0000604,Customer 604,6068162564,Address 604,Surat,410804,Industrial,LT-1,2021-06-19,589,2025-03-18 22:59:59.095982,0.829,223.88,22.77,0.881,3.012,49.694,Three,OK
604,MTR0000604,Customer 604,6068162564,Address 604,Surat,410804,Industrial,LT-1,2021-06-19,946,2025-11-13 21:30:44.316155,9.812,217.97,36.52,0.793,3.295,49.644,Single,OK
604,MTR0000604,Customer 604,6068162564,Address 604,Surat,410804,Industrial,LT-1,2021-06-19,979,2025-02-07 18:32:09.739661,31.966,210.51,33.93,0.954,4.964,49.652,Three,OK
604,MTR0000604,Customer 604,6068162564,Address 604,Surat,410804,Industrial,LT-1,2021-06-19,1951,2025-11-01 20:39:27.278855,25.982,240.4,38.06,0.933,8.797,50.437,Three,OK
604,MTR0000604,Customer 604,6068162564,Address 604,Surat,410804,Industrial,LT-1,2021-06-19,2216,2025-01-20 17:06:49.656813,4.976,228.62,36.65,0.894,4.213,50.226,Single,OK
604,MTR0000604,Customer 604,6068162564,Address 604,Surat,410804,Industrial,LT-1,2021-06-19,2290,2024-12-07 22:57:35.548693,46.117,223.36,20.27,0.783,3.848,50.222,Single,OK
604,MTR0000604,Customer 604,6068162564,Address 604,Surat,410804,Industrial,LT-1,2021-06-19,2304,2025-09-11 23:24:17.699506,1.907,226.92,30.59,0.808,8.8,50.057,Three,OK
605,MTR0000605,Customer 605,6824956277,Address 605,Bhavnagar,414754,Commercial,LT-1,2021-04-22,520,2025-10-31 16:28:18.215972,0.351,221.59,29.46,0.806,7.709,50.054,Three,OK
605,MTR0000605,Customer 605,6824956277,Address 605,Bhavnagar,414754,Commercial,LT-1,2021-04-22,1512,2024-11-24 13:53:22.384769,10.325,217.64,33.08,0.783,6.251,50.117,Three,OK
605,MTR0000605,Customer 605,6824956277,Address 605,Bhavnagar,414754,Commercial,LT-1,2021-04-22,1634,2025-04-25 15:34:56.782637,34.599,242.79,30.79,0.839,5.155,50.176,Single,OK
605,MTR0000605,Customer 605,6824956277,Address 605,Bhavnagar,414754,Commercial,LT-1,2021-04-22,1746,2025-08-29 17:05:55.219322,14.446,227.85,36.33,0.873,2.919,49.524,Three,OK
606,MTR0000606,Customer 606,6414711925,Address 606,Bhavnagar,413904,Domestic,HT-1,2022-02-25,98,2025-06-02 13:37:05.303443,9.235,210.1,27.04,0.78,5.124,50.368,Three,OK
606,MTR0000606,Customer 606,6414711925,Address 606,Bhavnagar,413904,Domestic,HT-1,2022-02-25,2202,2025-08-24 18:14:27.429933,24.404,226.72,30.82,0.959,1.964,50.181,Three,OK
606,MTR0000606,Customer 606,6414711925,Address 606,Bhavnagar,413904,Domestic,HT-1,2022-02-25,2274,2025-02-28 21:43:09.419416,27.774,219.88,32.79,0.814,0.505,50.398,Three,OK
607,MTR0000607,Customer 607,6260347522,Address 607,Vadodara,395761,Industrial,HT-1,2024-08-24,340,2025-04-25 18:24:19.685797,19.569,226.48,34.36,0.845,4.934,50.375,Single,OK
607,MTR0000607,Customer 607,6260347522,Address 607,Vadodara,395761,Industrial,HT-1,2024-08-24,1967,2024-11-30 01:11:45.824655,25.916,214.49,28.9,0.874,3.005,49.542,Single,OK
607,MTR0000607,Customer 607,6260347522,Address 607,Vadodara,395761,Industrial,HT-1,2024-08-24,2531,2025-10-25 10:12:57.474283,11.096,247.61,29.68,0.815,7.732,50.179,Single,OK
608,MTR0000608,Customer 608,6397949573,Address 608,Bhavnagar,428338,Domestic,HT-1,2021-03-29,1375,2025-05-06 08:00:28.856450,2.039,237.08,28.59,0.948,5.682,49.514,Single,OK
608,MTR0000608,Customer 608,6397949573,Address 608,Bhavnagar,428338,Domestic,HT-1,2021-03-29,1601,2025-08-21 05:19:15.991691,5.621,227.49,38.63,0.87,9.05,50.306,Single,OK
609,MTR0000609,Customer 609,6289601624,Address 609,Bhavnagar,395117,Domestic,LT-2,2025-07-23,626,2025-08-19 13:33:57.095068,18.402,235.46,39.49,0.797,4.119,49.978,Single,OK
611,MTR0000611,Customer 611,6010346179,Address 611,Vadodara,418865,Commercial,HT-1,2021-02-05,1173,2025-08-06 23:54:14.313313,6.349,248.35,20.26,0.803,7.319,49.605,Three,OK
611,MTR0000611,Customer 611,6010346179,Address 611,Vadodara,418865,Commercial,HT-1,2021-02-05,2744,2025-02-17 07:44:15.876489,9.447,237.27,22.19,0.887,4.743,49.714,Three,OK
612,MTR0000612,Customer 612,6348538157,Address 612,Surat,403806,Commercial,HT-1,2025-01-11,1278,2025-07-05 02:55:41.914764,30.247,211.67,27.51,0.925,6.013,50.022,Three,OK
612,MTR0000612,Customer 612,6348538157,Address 612,Surat,403806,Commercial,HT-1,2025-01-11,1868,2025-05-29 23:01:36.949024,5.643,244.79,31.2,0.831,2.3,49.894,Single,OK
613,MTR0000613,Customer 613,6289085612,Address 613,Rajkot,425047,Domestic,LT-3,2024-10-23,46,2025-02-22 05:43:06.473016,39.619,240.47,29.63,0.948,9.386,49.944,Three,OK
613,MTR0000613,Customer 613,6289085612,Address 613,Rajkot,425047,Domestic,LT-3,2024-10-23,2959,2025-02-27 03:49:20.760112,3.451,212.34,27.45,0.856,7.115,49.825,Three,OK
614,MTR0000614,Customer 614,6837042837,Address 614,Rajkot,401278,Domestic,LT-1,2020-05-28,476,2025-09-03 16:38:27.243278,29.559,246.47,28.45,0.754,2.907,50.229,Single,CHECK
614,MTR0000614,Customer 614,6837042837,Address 614,Rajkot,401278,Domestic,LT-1,2020-05-28,962,2025-11-17 20:59:17.132745,39.283,223.39,21.74,0.761,9.994,49.709,Three,OK
615,MTR0000615,Customer 615,6489660993,Address 615,Vadodara,401395,Industrial,HT-1,2023-10-09,1187,2025-02-28 07:45:22.631263,34.847,221.24,28.67,0.816,6.495,50.19,Three,OK
615,MTR0000615,Customer 615,6489660993,Address 615,Vadodara,401395,Industrial,HT-1,2023-10-09,1302,2024-12-08 18:44:35.633861,11.38,223.84,21.52,0.759,0.927,50.247,Single,OK
615,MTR0000615,Customer 615,6489660993,Address 615,Vadodara,401395,Industrial,HT-1,2023-10-09,2840,2025-01-14 10:55:55.338165,1.829,245.7,38.06,0.887,0.347,50.289,Three,OK
617,MTR0000617,Customer 617,6703579337,Address 617,Vadodara,422716,Domestic,LT-1,2022-10-08,605,2024-12-05 10:19:40.564554,1.323,235.73,22.73,0.931,8.448,50.258,Single,CHECK
617,MTR0000617,Customer 617,6703579337,Address 617,Vadodara,422716,Domestic,LT-1,2022-10-08,1130,2025-09-29 16:24:26.554610,23.941,242.78,38.91,0.797,1.831,50.102,Single,OK
617,MTR0000617,Customer 617,6703579337,Address 617,Vadodara,422716,Domestic,LT-1,2022-10-08,1563,2025-03-02 15:55:41.319628,12.703,233.94,22.16,0.916,0.968,49.552,Three,OK
617,MTR0000617,Customer 617,6703579337,Address 617,Vadodara,422716,Domestic,LT-1,2022-10-08,1599,2025-07-20 16:41:28.950979,29.922,236.35,35.66,0.797,9.966,49.96,Single,OK
618,MTR0000618,Customer 618,6358257189,Address 618,Ahmedabad,391904,Commercial,LT-1,2024-01-03,160,2025-05-22 22:32:31.383116,44.539,223.25,36.33,0.976,9.89,49.504,Single,OK
618,MTR0000618,Customer 618,6358257189,Address 618,Ahmedabad,391904,Commercial,LT-1,2024-01-03,531,2025-08-28 21:11:51.672961,37.241,233.9,32.0,0.913,4.612,50.034,Single,OK
618,MTR0000618,Customer 618,6358257189,Address 618,Ahmedabad,391904,Commercial,LT-1,2024-01-03,961,2025-07-07 16:15:36.725616,3.128,244.06,32.17,0.981,6.124,49.928,Single,OK
618,MTR0000618,Customer 618,6358257189,Address 618,Ahmedabad,391904,Commercial,LT-1,2024-01-03,1431,2025-10-13 03:04:48.457841,20.884,218.77,34.49,0.785,4.627,49.932,Three,OK
618,MTR0000618,Customer 618,6358257189,Address 618,Ahmedabad,391904,Commercial,LT-1,2024-01-03,1769,2025-08-01 10:18:35.697978,24.775,241.67,29.15,0.769,5.714,49.715,Three,CHECK
618,MTR0000618,Customer 618,6358257189,Address 618,Ahmedabad,391904,Commercial,LT-1,2024-01-03,1790,2025-02-07 06:28:53.028574,41.134,223.85,30.73,0.941,1.13,50.012,Single,OK
619,MTR0000619,Customer 619,6766153634,Address 619,Rajkot,407365,Industrial,LT-1,2025-11-16,804,2025-08-15 13:18:11.151280,5.622,245.21,27.42,0.991,6.147,50.42,Three,OK
620,MTR0000620,Customer 620,6384794933,Address 620,Surat,432118,Domestic,HT-1,2024-03-04,1781,2025-04-11 04:31:48.403201,25.231,219.14,38.31,0.967,5.727,50.286,Three,OK
621,MTR0000621,Customer 621,6001229737,Address 621,Surat,399615,Commercial,LT-2,2022-04-07,428,2025-03-18 16:29:38.061123,39.996,234.33,39.82,0.894,6.335,49.756,Three,OK
621,MTR0000621,Customer 621,6001229737,Address 621,Surat,399615,Commercial,LT-2,2022-04-07,880,2025-04-16 18:56:59.064371,19.051,226.78,26.98,0.782,1.74,50.225,Three,OK
621,MTR0000621,Customer 621,6001229737,Address 621,Surat,399615,Commercial,LT-2,2022-04-07,2692,2025-10-02 18:25:12.195061,27.648,246.34,32.39,0.944,5.912,49.849,Three,OK
622,MTR0000622,Customer 622,6893894993,Address 622,Bhavnagar,424583,Industrial,HT-1,2021-01-23,1052,2025-07-05 12:30:11.533105,27.682,220.99,37.28,0.771,5.666,50.031,Three,OK
